source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	donor_id	PAM50_subtype	n_donors	tensor_score
CD4_Tconv	Malignant cell	CCL5	SDC4	1.0784365	0.0	0.825875	0.730363846151709	0.4737073746774456	0.050937388	0.8897404	0.06992581321836493	0.3793065326719689	BC389_Tumor	LumA	32	0.6206934673280311
Malignant cell	Dendritic_cell	HMGB1	THBD	1.0782604	0.0	0.7661217	0.4761461564132523	0.36036662100701566	0.024545018	0.8860023	0.1491197809937981	0.3797448593770659	BC389_Tumor	LumA	15	0.6202551406229341
Malignant cell	CD4_Tconv	VEGFA	CD44	0.840709	0.0	0.19667366	0.3783799047370886	0.31554122791817885	0.017253822	0.7974841	0.3307528270861788	0.3800896814082515	BC389_Tumor	LumA	13	0.6199103185917485
Fibroblast_Stromal	Malignant cell	S100A4	ERBB3	1.1570548	0.0	0.6626343	1.0261586587048095	0.3290711653173189	0.06821568	0.87846595	0.18200918150469364	0.3834783353427997	BC389_Tumor	LumA	24	0.6165216646572003
Malignant cell	Treg	VEGFA	CD44	0.86279714	0.0	0.20226124	0.3976454338151619	0.3222155561054161	0.017744008	0.7997369	0.31007405155007994	0.38619324935746463	BC389_Tumor	LumA	10	0.6138067506425353
Fibroblast_Stromal	Malignant cell	C3	IFITM1	1.0678332	0.0	0.9829647	0.9706269500103304	1.3160578360149022	0.050828572	0.89799637	0.03217307094347786	0.38877331412050153	BC389_Tumor	LumA	15	0.6112266858794985
Fibroblast_Stromal	Malignant cell	SPARC	FGFR1	1.5105476	0.0	0.6564682	0.9218609591988504	1.6257309702890468	0.059936848	0.877966	0.03217307094347786	0.3903230302924794	BC389_Tumor	LumA	22	0.6096769697075206
Fibroblast_Stromal	Malignant cell	FN1	ITGAV_ITGB6	0.9265262	0.0	0.20499028	0.871190803384234	1.6391400263022318	0.047076914	0.800808	0.03217307094347786	0.39489678881027146	BC389_Tumor	LumA	12	0.6051032111897285
Fibroblast_Stromal	Malignant cell	FN1	ITGAV_ITGB1	0.9265262	0.0	0.20499028	0.871190803384234	1.6391400263022318	0.047076914	0.800808	0.03217307094347786	0.39489678881027146	BC389_Tumor	LumA	19	0.6051032111897285
Endothelial	Malignant cell	CALM1	KCNN4	0.8922798	0.0	0.19188169	0.3312599827065379	0.28417868301003024	0.016967231	0.79548496	0.3623856579698218	0.3957987889774687	BC389_Tumor	LumA	10	0.6042012110225313
CD4_Tconv	Malignant cell	CD40LG	CD9	1.1409274	0.0	0.64760596	0.8669590357986042	1.2185981679134708	0.09704121	0.877236	0.03217307094347786	0.39944776659528414	BC389_Tumor	LumA	23	0.6005522334047159
Macrophage	Malignant cell	APOE	SORL1	0.9308971	0.0	0.20749222	1.708632565323581	1.3900273511764776	0.04370957	0.8017738	0.03217307094347786	0.4027328403771967	BC389_Tumor	LumA	19	0.5972671596228033
Fibroblast_Stromal	Malignant cell	CXCL12	ITGAV	0.85476494	0.0	0.18803208	1.0880079957339235	1.5506695164612845	0.08584907	0.79383147	0.03161058135212959	0.40539558455235514	BC389_Tumor	LumA	13	0.5946044154476449
Exhausted_T	Malignant cell	S100A4	ERBB3	1.1181445	0.0	0.63658184	0.998567574600197	0.47898970254535694	0.06553368	0.8763085	0.06725821660091266	0.4111373220188566	BC389_Tumor	LumA	14	0.5888626779811434
Fibroblast_Stromal	Malignant cell	C3	CD46	1.051462	0.0	0.9350154	1.4362996953681195	1.9560406336536107	0.1539968	0.89568305	0.00315850303887479	0.41158954177665447	BC389_Tumor	LumA	25	0.5884104582233456
Macrophage	Malignant cell	S100A4	ERBB3	1.1154593	0.0	0.634784	0.9966635028166427	0.49288365288500585	0.0653486	0.87615514	0.06072806717872828	0.41294724886169515	BC389_Tumor	LumA	28	0.5870527511383048
Malignant cell	Endothelial	CALM1	INSR	1.0486674	0.0	1.0969944	0.6080620707063684	1.1274287440150492	0.03584467	0.90291446	0.04906377224491382	0.41476017347908994	BC389_Tumor	LumA	22	0.58523982652091
Macrophage	Malignant cell	PSAP	SORT1	1.5047712	0.0	0.1849716	1.1461654088789348	1.663938319878623	0.031235227	0.79248536	0.06954765420641855	0.4151461229655166	BC389_Tumor	LumA	22	0.5848538770344833
Fibroblast_Stromal	Malignant cell	MDK	NCL	1.0484338	0.0	0.98964095	0.8527023121203915	0.961190681051035	0.036289215	0.89830595	0.042454523281124514	0.4158947891146325	BC389_Tumor	LumA	40	0.5841052108853675
Malignant cell	Endothelial	CALM3	AQP1	1.048182	0.0	0.7238604	1.0837360868104142	1.633881776850175	0.07292758	0.8831052	0.03217307094347786	0.4165761373114827	BC389_Tumor	LumA	37	0.5834238626885173
Malignant cell	Mural	ADAM9	ITGB1	0.94698447	0.0	0.18412927	0.6860003021167015	0.735625817093744	0.03267589	0.7921098	0.06033940879648325	0.4182036623252686	BC389_Tumor	LumA	12	0.5817963376747314
Fibroblast_Stromal	Malignant cell	CXCL12	SDC4	1.0445814	0.0	0.7921695	1.6090213074079565	1.9016671969383006	0.26627964	0.8876799	0.00047983930518467286	0.4193057916493731	BC389_Tumor	LumA	26	0.5806942083506269
Endothelial	Malignant cell	COL4A1	SDC1	0.5544139	0.0	0.21458682	1.0323170248904727	1.091140762655482	0.17249452	0.804432	0.03210857934699391	0.4236762398797388	BC389_Tumor	LumA	19	0.5763237601202612
Malignant cell	Exhausted_T	LGALS3	LAG3	1.0403688	0.0	0.65052444	0.9687115971522786	0.977929278494388	0.07416229	0.87747794	0.03217307094347786	0.4240989931060891	BC389_Tumor	LumA	21	0.5759010068939109
Malignant cell	Endothelial	ARF1	INSR	1.0387673	0.0	1.0772612	0.8877294991036031	1.6059125573784052	0.052868083	0.902116	0.03217307094347786	0.4257013683749201	BC389_Tumor	LumA	29	0.5742986316250799
Fibroblast_Stromal	Malignant cell	THBS2	SDC1	0.55764174	0.0	0.21619946	1.416569315420306	1.1684538196460699	0.37674615	0.8050202	0.02049594608411042	0.4285038237169003	BC389_Tumor	LumA	18	0.5714961762830997
Malignant cell	Mural	GNAI2	CAV1	0.95727026	0.0	0.21791045	0.6815759130140331	0.6270732818054443	0.0140809575	0.8056382	0.33320950402425464	0.4316265221151054	BC389_Tumor	LumA	17	0.5683734778848946
Malignant cell	Endothelial	GNAI2	CAV1	0.969478	0.0	0.22087775	0.6952491128960672	1.0517893117209411	0.014272699	0.80669487	0.33320950402425464	0.43914753191993183	BC389_Tumor	LumA	14	0.5608524680800682
Fibroblast_Stromal	Malignant cell	PSAP	AR	1.0259069	0.0	0.7108581	1.250157508418496	0.9943655978721024	0.07883639	0.88216645	0.03217307094347786	0.4395296220687067	BC389_Tumor	LumA	19	0.5604703779312933
Macrophage	Malignant cell	APOE	SDC2	0.9222253	0.0	0.17726701	1.6893776646057779	1.3932884311055744	0.031881962	0.7889652	0.0652824629490085	0.44480108465219437	BC389_Tumor	LumA	31	0.5551989153478056
Fibroblast_Stromal	Malignant cell	FN1	SDC2	0.9183065	0.0	0.1764698	0.7327865899487132	1.3645342982318036	0.014850101	0.7885898	0.33320950402425464	0.44853740697473254	BC389_Tumor	LumA	33	0.5514625930252675
Fibroblast_Stromal	Malignant cell	COL6A1	ITGA2_ITGB1	1.0895884	0.0	0.17577218	1.3666121296628337	1.7881150487068298	0.21957575	0.78825945	0.0027750716580482596	0.452294442339062	BC389_Tumor	LumA	12	0.547705557660938
Mural	Malignant cell	HMGB1	SDC1	1.311198	0.0	0.5926803	0.8057514325791584	0.5026171342337329	0.049234115	0.8723834	0.057110651192982434	0.45235149614425485	BC389_Tumor	LumA	10	0.5476485038557452
Malignant cell	Macrophage	GNAS	ADCY7	0.53491765	0.0	0.17573434	0.5007999242370342	0.5892924206937754	0.029658962	0.78824145	0.10746354816102911	0.45247392807807923	BC389_Tumor	LumA	13	0.5475260719219208
Fibroblast_Stromal	Malignant cell	COL6A2	SDC1	1.3075802	0.0	0.59087276	1.5960575099648118	1.9225648055729125	0.23906301	0.8722133	0.000539928230292286	0.45352395536654777	BC389_Tumor	LumA	30	0.5464760446334522
Malignant cell	Mural	VEGFA	ITGB1	0.95882714	0.0	0.22655368	0.7845399279508979	0.7862009387504449	0.03475283	0.80866545	0.048980824212318856	0.45499095363710657	BC389_Tumor	LumA	20	0.5450090463628934
Macrophage	Malignant cell	ARPC5	LDLR	0.7185321	0.0	0.17420845	0.43482498915455237	0.6103835113071897	0.018877069	0.7875127	0.2686567132741647	0.4586030465037102	BC389_Tumor	LumA	10	0.5413969534962898
Naive_T	Malignant cell	CD40LG	CD9	1.1216333	0.0	0.5723703	0.8220012912807386	1.2291762902925987	0.08576744	0.87042975	0.03217307094347786	0.4717223817743287	BC389_Tumor	LumA	15	0.5282776182256713
Endothelial	Malignant cell	APP	LRP10	1.0028168	0.0	0.6961788	0.8897994300162323	1.0852887496057722	0.03865248	0.8810776	0.0338840856641691	0.4721985349059912	BC389_Tumor	LumA	20	0.5278014650940088
Macrophage	Malignant cell	APOE	LDLR	0.93819445	0.0	0.23292689	1.8324203612170804	1.7133072749610334	0.1056813	0.8108026	0.014170450823512332	0.4736119797727627	BC389_Tumor	LumA	26	0.5263880202272373
Malignant cell	Fibroblast_Stromal	PSAP	LRP1	0.9988991	0.0	0.99386054	1.1049183952073418	0.8682615118528492	0.044931054	0.89850014	0.03217307094347786	0.47697052123571465	BC389_Tumor	LumA	37	0.5230294787642853
Macrophage	Malignant cell	SPP1	ITGAV_ITGB1	1.056164	0.0	0.23562555	1.5671186414939609	2.750355420844198	0.103966534	0.8116845	0.015214107267225207	0.4830162106222964	BC389_Tumor	LumA	14	0.5169837893777036
Fibroblast_Stromal	Malignant cell	FN1	IL17RC	0.9353692	0.0	0.23567362	1.0335346939524106	1.6262077211206853	0.092407994	0.8117001	0.03175945790502259	0.4832974346404031	BC389_Tumor	LumA	25	0.5167025653595969
Fibroblast_Stromal	Malignant cell	CXCL12	ITGB1	0.9936418	0.0	0.6300418	0.842901769521792	0.9359658174140075	0.027520979	0.87574774	0.10204016550631648	0.4863264171639139	BC389_Tumor	LumA	31	0.5136735828360861
Malignant cell	Fibroblast_Stromal	VEGFA	ITGB1	0.7230956	0.0	0.16692133	0.5389259384483394	0.47577549767943816	0.025605366	0.7839156	0.1234532239588276	0.48781187580786267	BC389_Tumor	LumA	23	0.5121881241921373
Fibroblast_Stromal	Malignant cell	CD99	PILRB	1.062936	0.0	0.557651	0.48886028815642224	0.5826165574761646	0.021019531	0.8689535	0.20681273067531109	0.488736182690902	BC389_Tumor	LumA	12	0.511263817309098
Mural	Malignant cell	TIMP3	CD44	0.99029803	0.0	0.93159246	0.5486260523290263	0.2787123131662639	0.019016838	0.89551157	0.26555067420142864	0.49115019852630143	BC389_Tumor	LumA	23	0.5088498014736986
Malignant cell	NK	B2M	KLRD1	2.8479257	0.0	7.2991505	3.8159326311969335	1.5421217308276005	0.07318427	0.95365536	0.02737372328167523	7.691292793213927e-05	BC392_Tumor	LumA	25	0.9999230870720679
Macrophage	Malignant cell	SPP1	CD44	3.05009	0.0	5.3185153	1.007605557962323	2.869164180707693	0.028102493	0.9461355	0.15587693924719878	0.00029657371900332764	BC392_Tumor	LumA	27	0.9997034262809966
Fibroblast_Stromal	Malignant cell	COL1A2	CD44	2.8631978	0.0	4.9245615	1.0329772613204413	3.1639891350358846	0.06368407	0.9441405	0.04238229427472808	0.0005404772872370464	BC392_Tumor	LumA	57	0.999459522712763
Fibroblast_Stromal	Malignant cell	COL1A1	CD44	2.7024083	0.0	4.58563	1.025179153385116	3.1898217444934893	0.066620134	0.9422301	0.04238229427472808	0.001080707804830565	BC392_Tumor	LumA	56	0.9989192921951694
Fibroblast_Stromal	Malignant cell	TIMP1	CD63	2.5090895	0.0	6.1517687	0.30837556223567497	0.7337503681306732	0.026405316	0.9497261	0.3094568405116455	0.0014653205276567312	BC392_Tumor	LumA	46	0.9985346794723433
Malignant cell	NK	HLA-B	KLRD1	2.4795685	0.0	5.8647118	4.114653261132524	2.0603341420959658	0.09155305	0.94857293	0.019337259400850827	0.0017538849218191065	BC392_Tumor	LumA	28	0.9982461150781808
Malignant cell	Dendritic_cell	APP	CD74	2.584427	0.0	3.8918002	0.9214961201129312	1.4163695419371525	0.058767937	0.9375997	0.04238229427472808	0.003265668410649892	BC392_Tumor	LumA	47	0.9967343315893501
Malignant cell	CD4_Tconv	HMGB1	CXCR4	2.3032644	0.0	4.7894664	1.605003731027765	1.5214742185055314	0.020681724	0.94340247	0.1640007811901501	0.004021683233314646	BC392_Tumor	LumA	36	0.9959783167666854
Malignant cell	NK	B2M	KLRC1	2.3568904	0.0	3.61759	2.343330259904275	1.0049284771694689	0.058464408	0.93542784	0.04238229427472808	0.004813642497026346	BC392_Tumor	LumA	14	0.9951863575029737
CD8_T	Malignant cell	HLA-A	APLP2	2.1971548	0.0	4.065301	0.4754962945926033	0.6394791269379589	0.021340018	0.9388636	0.4030195846585071	0.006703891796439972	BC392_Tumor	LumA	23	0.9932961082035601
Malignant cell	CD4_Tconv	ZG16B	CXCR4	2.1654263	0.0	3.9565697	2.25626668784725	2.8588010026839807	0.1569874	0.9380808	0.005823808022741714	0.0076595207202132115	BC392_Tumor	LumA	29	0.9923404792797867
Fibroblast_Stromal	Malignant cell	COL1A2	ITGA2_ITGB1	2.6855083	0.0	3.2640743	1.1532504891472308	3.4581902332880032	0.2794255	0.9322519	0.010042000538289839	0.007868646955764528	BC392_Tumor	LumA	21	0.9921313530442355
Fibroblast_Stromal	Malignant cell	COL3A1	ITGA2_ITGB1	2.5333066	0.0	3.0514245	1.1449159083805163	3.3612070830682237	0.2851598	0.9300932	0.010523836452300097	0.010290403386354192	BC392_Tumor	LumA	19	0.9897095966136458
Fibroblast_Stromal	Malignant cell	COL1A1	ITGA2_ITGB1	2.5247188	0.0	3.0394254	1.1454523812119055	3.4840228427456084	0.292308	0.929965	0.010454103019371457	0.010410748887672516	BC392_Tumor	LumA	22	0.9895892511123274
Malignant cell	Dendritic_cell	B2M	CD1C	2.267709	0.0	2.9489465	2.0375025839485046	0.7792952285022858	0.08198124	0.92897445	0.04238229427472808	0.0110848430170348	BC392_Tumor	LumA	11	0.9889151569829652
Malignant cell	CD8_T	HLA-B	CD8A	2.0755463	0.0	3.4308333	2.2783870112063185	1.6233804345066594	0.05196437	0.9338085	0.04238229427472808	0.011147146527957051	BC392_Tumor	LumA	15	0.988852853472043
Malignant cell	NK	HMGB1	CXCR4	2.0520117	0.0	3.9928758	1.290256848170503	1.4100376851310799	0.017241912	0.93834555	0.22915515829834493	0.01177953476303547	BC392_Tumor	LumA	20	0.9882204652369645
Malignant cell	CD8_T	HMGB1	CXCR4	2.0449576	0.0	3.970511	1.2814202115011675	1.4577984640007342	0.017145336	0.93818295	0.20215011984671324	0.01203724859656113	BC392_Tumor	LumA	19	0.9879627514034389
Fibroblast_Stromal	Malignant cell	LUM	ITGB1	2.201073	0.0	2.8689702	0.7323919861775333	2.262699237717978	0.061777372	0.928062	0.04238229427472808	0.01229767751853792	BC392_Tumor	LumA	56	0.9877023224814621
Malignant cell	CD8_T	HLA-C	CD8A	2.0176291	0.0	3.2988942	2.2791011053323884	1.6356921150493984	0.051048536	0.9325862	0.04238229427472808	0.01323052589350956	BC392_Tumor	LumA	21	0.9867694741064904
Malignant cell	Macrophage	APP	CD74	2.00639	0.0	2.8341575	0.5342084659640968	1.0432746654008331	0.042797055	0.92765343	0.07126957779947954	0.014266764456775908	BC392_Tumor	LumA	54	0.9857332355432241
Malignant cell	CD8_T	HLA-B	CD8B	1.9380926	0.0	2.6027951	1.9825989008603906	1.468538524682077	0.04885537	0.9247433	0.04396114092535504	0.01846931047218659	BC392_Tumor	LumA	11	0.9815306895278134
Malignant cell	NK	ZG16B	CXCR4	1.9141738	0.0	3.2985075	1.941519804989988	2.747364469309529	0.13087705	0.9325825	0.012837944180251597	0.02018014851356853	BC392_Tumor	LumA	27	0.9798198514864315
Fibroblast_Stromal	Malignant cell	COL6A2	CD44	1.9137998	0.0	2.9233057	0.9607242308999767	2.014036190852832	0.067043	0.92868584	0.04238229427472808	0.02026344171643115	BC392_Tumor	LumA	50	0.9797365582835689
Malignant cell	CD8_T	ZG16B	CXCR4	1.9071198	0.0	3.280032	1.9326831683206525	2.7951252481791835	0.13014397	0.9324057	0.01315852196463444	0.02076667698244293	BC392_Tumor	LumA	24	0.9792333230175571
Fibroblast_Stromal	Malignant cell	DCN	ERBB4	2.3911474	0.0	2.356247	1.2305594554443635	3.4302088504721384	0.4770366	0.9212064	0.0008437760359039085	0.02187743208606762	BC392_Tumor	LumA	21	0.9781225679139324
Malignant cell	CD8_T	HLA-C	CD8B	1.8801754	0.0	2.5026999	1.9833129949864607	1.480850205224816	0.047994334	0.92336726	0.04670833718205071	0.023910822240905107	BC392_Tumor	LumA	14	0.9760891777590949
Malignant cell	Endothelial	FARP2	PLXNA2	0.12332548	0.0	0.014098799	0.2515607411800269	0.23826664587675347	0.15708126	0.4748923	0.2558009902547764	0.02445148001513269	BC392_Tumor	LumA	10	0.9755485199848674
Malignant cell	Endothelial	CALM1	AQP1	1.844984	0.0	3.3916526	0.7040585488084494	1.3881453697386976	0.06609861	0.93345267	0.04238229427472808	0.027653570671566156	BC392_Tumor	LumA	46	0.9723464293284338
Malignant cell	CD4_Tconv	TFF3	CXCR4	1.8671767	0.0	2.1543727	2.0963075855576605	2.5145598807705856	0.16208054	0.91789377	0.005227072469399188	0.028629990673494067	BC392_Tumor	LumA	24	0.971370009326506
Malignant cell	Naive_T	ZG16B	CXCR4	1.8135781	0.0	3.035035	1.815502577257233	2.535670107952666	0.12042306	0.92991793	0.018103247027618456	0.03114191202626148	BC392_Tumor	LumA	22	0.9688580879737385
Fibroblast_Stromal	Malignant cell	COL14A1	CD44	1.7928296	0.0	2.6683102	0.9535510591684703	2.130874356536201	0.07609628	0.92560375	0.04238229427472808	0.03280247389329887	BC392_Tumor	LumA	14	0.9671975261067012
Malignant cell	Dendritic_cell	ZG16B	CXCR4	1.7635357	0.0	2.9039671	1.7528140847878566	2.368622888503256	0.1152226	0.9284657	0.021463716111817573	0.037133492198470924	BC392_Tumor	LumA	21	0.962866507801529
Malignant cell	CD8_T	HLA-A	CD8A	1.7576324	0.0	2.706605	2.1201514778350896	1.3480784120075866	0.046361584	0.92609286	0.05340650163938938	0.038143149406402274	BC392_Tumor	LumA	14	0.9618568505935977
Malignant cell	NK	HLA-C	CD8A	1.7755868	0.0	1.8968753	1.355541536276308	1.2620571398478115	0.029353078	0.91296774	0.2324226802955238	0.04066533594293919	BC392_Tumor	LumA	11	0.9593346640570608
Fibroblast_Stromal	Malignant cell	COL3A1	DDR1	2.4003708	0.0	1.8900881	1.1411328181890803	3.2057737705995293	0.28615463	0.9128252	0.010877036988972225	0.04113214508761832	BC392_Tumor	LumA	50	0.9588678549123817
Fibroblast_Stromal	Malignant cell	COL6A2	ITGA2_ITGB1	1.7361101	0.0	1.9376116	1.0809974587267663	2.3082372891049507	0.2941634	0.9138082	0.012528594996038275	0.041366497178190506	BC392_Tumor	LumA	12	0.9586335028218095
Fibroblast_Stromal	Malignant cell	COL1A1	DDR1	2.3917828	0.0	1.8826557	1.1416692910204695	3.328589530276914	0.29332778	0.91266835	0.010841375741824326	0.04171920887969262	BC392_Tumor	LumA	50	0.9582807911203074
Fibroblast_Stromal	Malignant cell	FBLN1	ITGB1	1.7099432	0.0	2.0876234	0.7045073181451645	1.7309908139415253	0.073578075	0.91669995	0.04238229427472808	0.044227877822113966	BC392_Tumor	LumA	34	0.955772122177886
Malignant cell	Endothelial	APP	CD74	1.6909713	0.0	2.257031	0.32287704258972	0.14826494606165608	0.03408218	0.91963094	0.39135384147271407	0.047931650523706855	BC392_Tumor	LumA	24	0.9520683494762932
Malignant cell	CD4_Tconv	LGALS1	CD69	1.6886188	0.0	2.141396	2.207677233830921	1.0537048621346305	0.019847667	0.91766584	0.2858203997493814	0.04856260902608722	BC392_Tumor	LumA	17	0.9514373909739128
Fibroblast_Stromal	Malignant cell	COL6A1	CD44	1.655148	0.0	2.3780882	0.9439603021498741	1.9507051260877601	0.07828388	0.9215407	0.04238229427472808	0.05725415138760851	BC392_Tumor	LumA	45	0.9427458486123915
Fibroblast_Stromal	Malignant cell	VCAN	CD44	1.6534045	0.0	2.374413	0.8883270706627976	1.8816664269432941	0.07121547	0.9214847	0.04238229427472808	0.05766515830312237	BC392_Tumor	LumA	43	0.9423348416968776
CD8_T	Malignant cell	CCL5	SDC4	2.0856893	0.0	1.6137496	3.1426764500237216	2.899237919567841	0.17419578	0.90632766	0.002042500461983166	0.0622769379166835	BC392_Tumor	LumA	45	0.9377230620833165
Malignant cell	Dendritic_cell	MIF	CD74_CXCR4	1.6174212	0.0	2.2559466	1.3972384746209139	1.5852615276105197	0.031065227	0.9196132	0.13286574962465045	0.06471733553483597	BC392_Tumor	LumA	22	0.9352826644651641
Malignant cell	NK	TFF3	CXCR4	1.6159241	0.0	1.7960545	1.7815607027003986	2.403123347396134	0.13512307	0.91077334	0.011532019594025875	0.06544342576023984	BC392_Tumor	LumA	20	0.9345565742397601
Fibroblast_Stromal	Malignant cell	COL14A1	ITGA2_ITGB1	1.61514	0.0	1.7685968	1.07382428699526	2.4250754547883195	0.33388636	0.91014534	0.0073903516155578814	0.06588089282688377	BC392_Tumor	LumA	14	0.9341191071731162
Malignant cell	CD8_T	TFF3	CXCR4	1.60887	0.0	1.7859944	1.7727240660310633	2.4508841262657883	0.13436623	0.9105448	0.011831145234175913	0.06764432497075767	BC392_Tumor	LumA	20	0.9323556750292423
Fibroblast_Stromal	Malignant cell	COL6A3	CD44	1.5997866	0.0	2.261391	0.959024588932064	2.0648651475417337	0.101395674	0.91970223	0.03638281720003422	0.06942943963932907	BC392_Tumor	LumA	50	0.9305705603606709
Macrophage	Malignant cell	SPP1	ITGAV_ITGB1	2.6168504	0.0	0.9460693	0.7884691544283445	2.486552432535568	0.032356154	0.88106954	0.17273287163970272	0.0809915140343074	BC392_Tumor	LumA	14	0.9190084859656926
Malignant cell	Dendritic_cell	COPA	CD74	2.2955074	0.0	1.4336745	0.9011658871149842	1.4266122246188666	0.042394567	0.90118295	0.07438997767211201	0.08415536042675428	BC392_Tumor	LumA	50	0.9158446395732457
Malignant cell	Macrophage	RPS19	C5AR1	1.5325493	0.0	1.6202185	0.5512843706532436	0.37907300041475356	0.044823464	0.90649736	0.12863109409527942	0.08829111921000753	BC392_Tumor	LumA	47	0.9117088807899925
Fibroblast_Stromal	Malignant cell	FN1	CD44	1.5263158	0.0	2.1065202	0.740791298802773	1.57511019273978	0.05780508	0.9170434	0.04238229427472808	0.08997094923715729	BC392_Tumor	LumA	44	0.9100290507628427
